0.93097	2.89341	0
0.99444	2.89341	0
1.04149	2.89341	0
1.07041	2.89341	0
0.00225	3.17963	0
0.02011	3.17963	0
0.05519	3.17963	0
0.10623	3.17963	0
0.17137	3.17963	0
0.24826	3.17963	0
0.33412	3.17963	0
0.42585	3.17963	0
0.52014	3.17963	0
0.61357	3.17963	0
0.70277	3.17963	0
0.78452	3.17963	0
0.85586	3.17963	0
0.91421	3.17963	0
0.95746	3.17963	0
0.98405	3.17963	0
0.00209	3.44531	0
0.01874	3.44531	0
0.05143	3.44531	0
0.09898	3.44531	0
0.15967	3.44531	0
0.23131	3.44531	0
0.31132	3.44531	0
0.39679	3.44531	0
0.48464	3.44531	0
0.5717	3.44531	0
0.65481	3.44531	0
0.73098	3.44531	0
0.79745	3.44531	0
0.85182	3.44531	0
0.89212	3.44531	0
0.9169	3.44531	0
0.00199	3.68321	0
0.01777	3.68321	0
0.04875	3.68321	0
0.09383	3.68321	0
0.15137	3.68321	0
0.21929	3.68321	0
0.29513	3.68321	0
0.37616	3.68321	0
0.45945	3.68321	0
0.54198	3.68321	0
0.62077	3.68321	0
0.69298	3.68321	0
0.75599	3.68321	0
0.80753	3.68321	0
0.84574	3.68321	0
0.86923	3.68321	0
0.00189	3.89487	0
0.01692	3.89487	0
0.04643	3.89487	0
0.08936	3.89487	0
0.14416	3.89487	0
0.20885	3.89487	0
0.28108	3.89487	0
0.35825	3.89487	0
0.43756	3.89487	0
0.51616	3.89487	0
0.59121	3.89487	0
0.65997	3.89487	0
0.71999	3.89487	0
0.76907	3.89487	0
0.80546	3.89487	0
0.82783	3.89487	0
0.00181	4.07169	0
0.01623	4.07169	0
0.04454	4.07169	0
0.08573	4.07169	0
0.1383	4.07169	0
0.20035	4.07169	0
0.26964	4.07169	0
0.34367	4.07169	0
0.41976	4.07169	0
0.49516	4.07169	0
0.56715	4.07169	0
0.63312	4.07169	0
0.69069	4.07169	0
0.73778	4.07169	0
0.77269	4.07169	0
0.79415	4.07169	0
0.00176	4.19204	0
0.01576	4.19204	0
0.04326	4.19204	0
0.08325	4.19204	0
0.1343	4.19204	0
0.19456	4.19204	0
0.26186	4.19204	0
0.33375	4.19204	0
0.40764	4.19204	0
0.48087	4.19204	0
0.55078	4.19204	0
0.61485	4.19204	0
0.67075	4.19204	0
0.71648	4.19204	0
0.75038	4.19204	0
0.77123	4.19204	0
0.00174	4.25297	0
0.01553	4.25297	0
0.04261	4.25297	0
0.082	4.25297	0
0.13228	4.25297	0
0.19164	4.25297	0
0.25792	4.25297	0
0.32873	4.25297	0
0.40151	4.25297	0
0.47363	4.25297	0
0.54249	4.25297	0
0.60559	4.25297	0
0.66066	4.25297	0
0.7057	4.25297	0
0.73909	4.25297	0
0.75962	4.25297	0
